Noz Rejects Sum%,Noz Rejects Sum,Noz Reject Factor,date_time,Ch-Hole,optel_schedule_wo,rejected
0,0,0,5/2/2018 15:00,Feb-50,4009227582B,0
0,0,0,5/2/2018 15:00,Feb-51,4009227582B,0
0,0,0,5/2/2018 15:00,Feb-52,4009227582B,0
0.001104972,1,0,5/2/2018 15:00,Feb-53,4009227582B,1
0.001104972,1,0,5/2/2018 15:00,Feb-54,4009227582B,1
0,0,0,5/2/2018 15:00,Feb-55,4009227582B,0
0,0,0,5/2/2018 15:00,1-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,10-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,11-Mar,4009227582B,0
0.001203369,1,0,5/2/2018 15:00,12-Mar,4009227582B,1
0,0,0,5/2/2018 15:00,13-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,14-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,15-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,16-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,17-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,18-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,19-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,2-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,20-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,21-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,3-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,4-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,5-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,6-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,7-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,8-Mar,4009227582B,0
0,0,0,5/2/2018 15:00,9-Mar,4009227582B,0
0.002386635,2,0,5/2/2018 15:00,26-Apr,4009227582B,1
0,0,0,5/2/2018 15:00,27-Apr,4009227582B,0
0.001203369,1,0,5/2/2018 15:00,28-Apr,4009227582B,1
0.001203369,1,0,5/2/2018 15:00,29-Apr,4009227582B,1
0,0,0,5/2/2018 15:00,30-Apr,4009227582B,0
0.001203369,1,0,5/2/2018 15:00,Apr-31,4009227582B,1
0.003610108,3,0,5/2/2018 15:00,Apr-32,4009227582B,1
0,0,0,5/2/2018 15:00,Apr-33,4009227582B,0
0,0,0,5/2/2018 15:00,Apr-34,4009227582B,0
0,0,0,5/2/2018 15:15,1-Jan,4009227582B,0
0,0,0,5/2/2018 15:15,10-Jan,4009227582B,0
0.011494253,9,0,5/2/2018 15:15,11-Jan,4009227582B,1
0,0,0,5/2/2018 15:15,13-Jan,4009227582B,0
0,0,0,5/2/2018 15:15,14-Jan,4009227582B,0
0,0,0,5/2/2018 15:15,15-Jan,4009227582B,0
0,0,0,5/2/2018 15:15,31-Jan,4009227582B,0
0,0,0,5/2/2018 15:15,4-Jan,4009227582B,0
0,0,0,5/2/2018 15:15,9-Jan,4009227582B,0
0,0,0,5/2/2018 15:15,Feb-36,4009227582B,0
0,0,0,5/2/2018 15:15,Feb-37,4009227582B,0
0.000883392,1,0,5/2/2018 15:15,Feb-38,4009227582B,1
0,0,0,5/2/2018 15:15,Feb-39,4009227582B,0
0,0,0,5/2/2018 15:15,Feb-40,4009227582B,0
0.000958773,1,0,5/2/2018 15:15,Feb-41,4009227582B,1
0,0,0,5/2/2018 15:15,Feb-42,4009227582B,0
0,0,0,5/2/2018 15:15,Feb-43,4009227582B,0
0.000957854,1,0,5/2/2018 15:15,Feb-44,4009227582B,1
0,0,0,5/2/2018 15:15,Feb-45,4009227582B,0
0.000957854,1,0,5/2/2018 15:15,Feb-46,4009227582B,1
0,0,0,5/2/2018 15:15,Feb-47,4009227582B,0
0,0,0,5/2/2018 15:15,Feb-48,4009227582B,0
0,0,0,5/2/2018 15:15,Feb-49,4009227582B,0
0,0,0,5/2/2018 15:15,Feb-50,4009227582B,0
0,0,0,5/2/2018 15:15,Feb-51,4009227582B,0
0,0,0,5/2/2018 15:15,Feb-52,4009227582B,0
0.001915709,2,0.007194245,5/2/2018 15:15,Feb-53,4009227582B,1
0.001915709,2,0.007194245,5/2/2018 15:15,Feb-54,4009227582B,1
0,0,0,5/2/2018 15:15,Feb-55,4009227582B,0
0,0,0,5/2/2018 15:15,1-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,10-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,11-Mar,4009227582B,0
0.001043841,1,0,5/2/2018 15:15,12-Mar,4009227582B,1
0,0,0,5/2/2018 15:15,13-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,14-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,15-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,16-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,17-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,18-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,19-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,2-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,20-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,21-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,3-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,4-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,5-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,6-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,7-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,8-Mar,4009227582B,0
0,0,0,5/2/2018 15:15,9-Mar,4009227582B,0
0.002074689,2,0,5/2/2018 15:15,26-Apr,4009227582B,1
0,0,0,5/2/2018 15:15,27-Apr,4009227582B,0
0.001044932,1,0,5/2/2018 15:15,28-Apr,4009227582B,1
0.001044932,1,0,5/2/2018 15:15,29-Apr,4009227582B,1
0,0,0,5/2/2018 15:15,30-Apr,4009227582B,0
0.001044932,1,0,5/2/2018 15:15,Apr-31,4009227582B,1
0.003134796,3,0,5/2/2018 15:15,Apr-32,4009227582B,1
0,0,0,5/2/2018 15:15,Apr-33,4009227582B,0
0,0,0,5/2/2018 15:15,Apr-34,4009227582B,0
0,0,0,5/2/2018 15:30,1-Jan,4009227582B,0
0,0,0,5/2/2018 15:30,10-Jan,4009227582B,0
0.011261261,10,0.00952381,5/2/2018 15:30,11-Jan,4009227582B,1
0,0,0,5/2/2018 15:30,13-Jan,4009227582B,0
0,0,0,5/2/2018 15:30,14-Jan,4009227582B,0
0,0,0,5/2/2018 15:30,15-Jan,4009227582B,0
0,0,0,5/2/2018 15:30,31-Jan,4009227582B,0
0,0,0,5/2/2018 15:30,4-Jan,4009227582B,0
0,0,0,5/2/2018 15:30,9-Jan,4009227582B,0
0,0,0,5/2/2018 15:30,Feb-36,4009227582B,0
0,0,0,5/2/2018 15:30,Feb-37,4009227582B,0
0.00078064,1,0,5/2/2018 15:30,Feb-38,4009227582B,1
0,0,0,5/2/2018 15:30,Feb-39,4009227582B,0
0,0,0,5/2/2018 15:30,Feb-40,4009227582B,0
0.00084674,1,0,5/2/2018 15:30,Feb-41,4009227582B,1
0,0,0,5/2/2018 15:30,Feb-42,4009227582B,0
0,0,0,5/2/2018 15:30,Feb-43,4009227582B,0
0.000846024,1,0,5/2/2018 15:30,Feb-44,4009227582B,1
0,0,0,5/2/2018 15:30,Feb-45,4009227582B,0
0.000846024,1,0,5/2/2018 15:30,Feb-46,4009227582B,1
0,0,0,5/2/2018 15:30,Feb-47,4009227582B,0
0,0,0,5/2/2018 15:30,Feb-48,4009227582B,0
0,0,0,5/2/2018 15:30,Feb-49,4009227582B,0
0,0,0,5/2/2018 15:30,Feb-50,4009227582B,0
0.000846024,1,0.007246377,5/2/2018 15:30,Feb-51,4009227582B,1
0,0,0,5/2/2018 15:30,Feb-52,4009227582B,0
0.001692047,2,0,5/2/2018 15:30,Feb-53,4009227582B,1
0.001692047,2,0,5/2/2018 15:30,Feb-54,4009227582B,1
0,0,0,5/2/2018 15:30,Feb-55,4009227582B,0
0,0,0,5/2/2018 15:30,1-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,10-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,11-Mar,4009227582B,0
0.000922509,1,0,5/2/2018 15:30,12-Mar,4009227582B,1
0,0,0,5/2/2018 15:30,13-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,14-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,15-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,16-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,17-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,18-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,19-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,2-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,20-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,21-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,3-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,4-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,5-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,6-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,7-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,8-Mar,4009227582B,0
0,0,0,5/2/2018 15:30,9-Mar,4009227582B,0
0.001829826,2,0,5/2/2018 15:30,26-Apr,4009227582B,1
0,0,0,5/2/2018 15:30,27-Apr,4009227582B,0
0.000922509,1,0,5/2/2018 15:30,28-Apr,4009227582B,1
0.000922509,1,0,5/2/2018 15:30,29-Apr,4009227582B,1
0,0,0,5/2/2018 15:30,30-Apr,4009227582B,0
0.000922509,1,0,5/2/2018 15:30,Apr-31,4009227582B,1
0.002767528,3,0,5/2/2018 15:30,Apr-32,4009227582B,1
0.002767528,3,0.122743758,5/2/2018 15:30,Apr-33,4009227582B,1
0.000922509,1,0.007874016,5/2/2018 15:30,Apr-34,4009227582B,1
0,0,0,5/2/2018 15:45,1-Jan,4009227582B,0
0,0,0,5/2/2018 15:45,10-Jan,4009227582B,0
0.014568158,14,0.438356164,5/2/2018 15:45,11-Jan,4009227582B,1
0,0,0,5/2/2018 15:45,13-Jan,4009227582B,0
0,0,0,5/2/2018 15:45,14-Jan,4009227582B,0
0,0,0,5/2/2018 15:45,15-Jan,4009227582B,0
0,0,0,5/2/2018 15:45,31-Jan,4009227582B,0
0,0,0,5/2/2018 15:45,4-Jan,4009227582B,0
0,0,0,5/2/2018 15:45,9-Jan,4009227582B,0
0,0,0,5/2/2018 15:45,Feb-36,4009227582B,0
0,0,0,5/2/2018 15:45,Feb-37,4009227582B,0
0.000720981,1,0,5/2/2018 15:45,Feb-38,4009227582B,1
0,0,0,5/2/2018 15:45,Feb-39,4009227582B,0
0,0,0,5/2/2018 15:45,Feb-40,4009227582B,0
0.000781861,1,0,5/2/2018 15:45,Feb-41,4009227582B,1
0,0,0,5/2/2018 15:45,Feb-42,4009227582B,0
0,0,0,5/2/2018 15:45,Feb-43,4009227582B,0
0.00078125,1,0,5/2/2018 15:45,Feb-44,4009227582B,1
0,0,0,5/2/2018 15:45,Feb-45,4009227582B,0
0.00078125,1,0,5/2/2018 15:45,Feb-46,4009227582B,1
0,0,0,5/2/2018 15:45,Feb-47,4009227582B,0
0,0,0,5/2/2018 15:45,Feb-48,4009227582B,0
0,0,0,5/2/2018 15:45,Feb-49,4009227582B,0
0,0,0,5/2/2018 15:45,Feb-50,4009227582B,0
0.00078125,1,0,5/2/2018 15:45,Feb-51,4009227582B,1
0,0,0,5/2/2018 15:45,Feb-52,4009227582B,0
0.0015625,2,0,5/2/2018 15:45,Feb-53,4009227582B,1
0.001563722,2,0,5/2/2018 15:45,Feb-54,4009227582B,1
0.000781861,1,0.010309278,5/2/2018 15:45,Feb-55,4009227582B,1
0,0,0,5/2/2018 15:45,1-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,10-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,11-Mar,4009227582B,0
0.000851789,1,0,5/2/2018 15:45,12-Mar,4009227582B,1
0,0,0,5/2/2018 15:45,13-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,14-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,15-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,16-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,17-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,18-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,19-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,2-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,20-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,21-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,3-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,4-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,5-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,6-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,7-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,8-Mar,4009227582B,0
0,0,0,5/2/2018 15:45,9-Mar,4009227582B,0
0.001689189,2,0,5/2/2018 15:45,26-Apr,4009227582B,1
0,0,0,5/2/2018 15:45,27-Apr,4009227582B,0
0.000851789,1,0,5/2/2018 15:45,28-Apr,4009227582B,1
0.000851789,1,0,5/2/2018 15:45,29-Apr,4009227582B,1
0.000851789,1,0.011111111,5/2/2018 15:45,30-Apr,4009227582B,1
0.000851789,1,0,5/2/2018 15:45,Apr-31,4009227582B,1
0.002555366,3,0,5/2/2018 15:45,Apr-32,4009227582B,1
0.002555366,3,0,5/2/2018 15:45,Apr-33,4009227582B,1
0.000851789,1,0,5/2/2018 15:45,Apr-34,4009227582B,1
0,0,0,5/2/2018 16:00,1-Jan,4009227582B,0
0,0,0,5/2/2018 16:00,10-Jan,4009227582B,0
0.01505174,16,0.055459355,5/2/2018 16:00,11-Jan,4009227582B,1
0,0,0,5/2/2018 16:00,13-Jan,4009227582B,0
0,0,0,5/2/2018 16:00,14-Jan,4009227582B,0
0,0,0,5/2/2018 16:00,15-Jan,4009227582B,0
0,0,0,5/2/2018 16:00,31-Jan,4009227582B,0
0,0,0,5/2/2018 16:00,4-Jan,4009227582B,0
0,0,0,5/2/2018 16:00,9-Jan,4009227582B,0
0,0,0,5/2/2018 16:00,Feb-36,4009227582B,0
0,0,0,5/2/2018 16:00,Feb-37,4009227582B,0
0.000651042,1,0,5/2/2018 16:00,Feb-38,4009227582B,1
0,0,0,5/2/2018 16:00,Feb-39,4009227582B,0
0,0,0,5/2/2018 16:00,Feb-40,4009227582B,0
0.000706215,1,0,5/2/2018 16:00,Feb-41,4009227582B,1
0,0,0,5/2/2018 16:00,Feb-42,4009227582B,0
0,0,0,5/2/2018 16:00,Feb-43,4009227582B,0
0.000705716,1,0,5/2/2018 16:00,Feb-44,4009227582B,1
0,0,0,5/2/2018 16:00,Feb-45,4009227582B,0
0.000705716,1,0,5/2/2018 16:00,Feb-46,4009227582B,1
0,0,0,5/2/2018 16:00,Feb-47,4009227582B,0
0,0,0,5/2/2018 16:00,Feb-48,4009227582B,0
0,0,0,5/2/2018 16:00,Feb-49,4009227582B,0
0,0,0,5/2/2018 16:00,Feb-50,4009227582B,0
0.000705716,1,0,5/2/2018 16:00,Feb-51,4009227582B,1
0,0,0,5/2/2018 16:00,Feb-52,4009227582B,0
0.001411433,2,0,5/2/2018 16:00,Feb-53,4009227582B,1
0.001411433,2,0,5/2/2018 16:00,Feb-54,4009227582B,1
0.000705716,1,0,5/2/2018 16:00,Feb-55,4009227582B,1
0,0,0,5/2/2018 16:00,1-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,10-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,11-Mar,4009227582B,0
0.000769823,1,0,5/2/2018 16:00,12-Mar,4009227582B,1
0,0,0,5/2/2018 16:00,13-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,14-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,15-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,16-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,17-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,18-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,19-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,2-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,20-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,21-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,3-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,4-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,5-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,6-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,7-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,8-Mar,4009227582B,0
0,0,0,5/2/2018 16:00,9-Mar,4009227582B,0
0.00152439,2,0,5/2/2018 16:00,26-Apr,4009227582B,1
0,0,0,5/2/2018 16:00,27-Apr,4009227582B,0
0.001539646,2,0.008,5/2/2018 16:00,28-Apr,4009227582B,1
0.000769823,1,0,5/2/2018 16:00,29-Apr,4009227582B,1
0.001539646,2,0.008,5/2/2018 16:00,30-Apr,4009227582B,1
0.001539646,2,0.008,5/2/2018 16:00,Apr-31,4009227582B,1
0.002309469,3,0,5/2/2018 16:00,Apr-32,4009227582B,1
0.002309469,3,0,5/2/2018 16:00,Apr-33,4009227582B,1
0.001539646,2,0.008,5/2/2018 16:00,Apr-34,4009227582B,1
0,0,0,5/2/2018 16:15,1-Jan,4009227582B,0
0,0,0,5/2/2018 16:15,10-Jan,4009227582B,0
0.014010508,16,0,5/2/2018 16:15,11-Jan,4009227582B,1
0,0,0,5/2/2018 16:15,13-Jan,4009227582B,0
0,0,0,5/2/2018 16:15,14-Jan,4009227582B,0
0,0,0,5/2/2018 16:15,15-Jan,4009227582B,0
0,0,0,5/2/2018 16:15,31-Jan,4009227582B,0
0,0,0,5/2/2018 16:15,4-Jan,4009227582B,0
0,0,0,5/2/2018 16:15,9-Jan,4009227582B,0
0,0,0,5/2/2018 16:15,Feb-36,4009227582B,0
0,0,0,5/2/2018 16:15,Feb-37,4009227582B,0
0.000606796,1,0,5/2/2018 16:15,Feb-38,4009227582B,1
0,0,0,5/2/2018 16:15,Feb-39,4009227582B,0
0,0,0,5/2/2018 16:15,Feb-40,4009227582B,0
0.000657895,1,0,5/2/2018 16:15,Feb-41,4009227582B,1
0,0,0,5/2/2018 16:15,Feb-42,4009227582B,0
0,0,0,5/2/2018 16:15,Feb-43,4009227582B,0
0.000657462,1,0,5/2/2018 16:15,Feb-44,4009227582B,1
0,0,0,5/2/2018 16:15,Feb-45,4009227582B,0
0.000657462,1,0,5/2/2018 16:15,Feb-46,4009227582B,1
0,0,0,5/2/2018 16:15,Feb-47,4009227582B,0
0.000657462,1,0.009615385,5/2/2018 16:15,Feb-48,4009227582B,1
0,0,0,5/2/2018 16:15,Feb-49,4009227582B,0
0,0,0,5/2/2018 16:15,Feb-50,4009227582B,0
0.000657462,1,0,5/2/2018 16:15,Feb-51,4009227582B,1
0,0,0,5/2/2018 16:15,Feb-52,4009227582B,0
0.001314924,2,0,5/2/2018 16:15,Feb-53,4009227582B,1
0.001314924,2,0,5/2/2018 16:15,Feb-54,4009227582B,1
0.000657462,1,0,5/2/2018 16:15,Feb-55,4009227582B,1
0,0,0,5/2/2018 16:15,1-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,10-Mar,4009227582B,0
0.000716332,1,0.010309278,5/2/2018 16:15,11-Mar,4009227582B,1
0.000716332,1,0,5/2/2018 16:15,12-Mar,4009227582B,1
0,0,0,5/2/2018 16:15,13-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,14-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,15-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,16-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,17-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,18-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,19-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,2-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,20-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,21-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,3-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,4-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,5-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,6-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,7-Mar,4009227582B,0
0,0,0,5/2/2018 16:15,8-Mar,4009227582B,0
0.000716332,1,0.010309278,5/2/2018 16:15,9-Mar,4009227582B,1
0.001417434,2,0,5/2/2018 16:15,26-Apr,4009227582B,1
0,0,0,5/2/2018 16:15,27-Apr,4009227582B,0
0.001432665,2,0,5/2/2018 16:15,28-Apr,4009227582B,1
0.000716332,1,0,5/2/2018 16:15,29-Apr,4009227582B,1
0.002148997,3,0.010309278,5/2/2018 16:15,30-Apr,4009227582B,1
0.002148997,3,0.010309278,5/2/2018 16:15,Apr-31,4009227582B,1
0.002148997,3,0,5/2/2018 16:15,Apr-32,4009227582B,1
0.002867384,4,0.010416667,5/2/2018 16:15,Apr-33,4009227582B,1
0.001433692,2,0,5/2/2018 16:15,Apr-34,4009227582B,1
0,0,0,5/2/2018 16:30,1-Jan,4009227582B,0
0.000804505,1,0.00990099,5/2/2018 16:30,10-Jan,4009227582B,1
0.012872084,16,0,5/2/2018 16:30,11-Jan,4009227582B,1
0,0,0,5/2/2018 16:30,13-Jan,4009227582B,0
0,0,0,5/2/2018 16:30,14-Jan,4009227582B,0
0,0,0,5/2/2018 16:30,15-Jan,4009227582B,0
0.000804505,1,0.00990099,5/2/2018 16:30,31-Jan,4009227582B,1
0,0,0,5/2/2018 16:30,4-Jan,4009227582B,0
0,0,0,5/2/2018 16:30,9-Jan,4009227582B,0
0,0,0,5/2/2018 16:30,Feb-36,4009227582B,0
0,0,0,5/2/2018 16:30,Feb-37,4009227582B,0
0.000556483,1,0,5/2/2018 16:30,Feb-38,4009227582B,1
0,0,0,5/2/2018 16:30,Feb-39,4009227582B,0
0,0,0,5/2/2018 16:30,Feb-40,4009227582B,0
0.0006035,1,0,5/2/2018 16:30,Feb-41,4009227582B,1
0,0,0,5/2/2018 16:30,Feb-42,4009227582B,0
0,0,0,5/2/2018 16:30,Feb-43,4009227582B,0
0.000603136,1,0,5/2/2018 16:30,Feb-44,4009227582B,1
0,0,0,5/2/2018 16:30,Feb-45,4009227582B,0
0.000603136,1,0,5/2/2018 16:30,Feb-46,4009227582B,1
0,0,0,5/2/2018 16:30,Feb-47,4009227582B,0
0.000603136,1,0,5/2/2018 16:30,Feb-48,4009227582B,1
0,0,0,5/2/2018 16:30,Feb-49,4009227582B,0
0,0,0,5/2/2018 16:30,Feb-50,4009227582B,0
0.001206273,2,0.00729927,5/2/2018 16:30,Feb-51,4009227582B,1
0,0,0,5/2/2018 16:30,Feb-52,4009227582B,0
0.001809409,3,0.00729927,5/2/2018 16:30,Feb-53,4009227582B,1
0.001207001,2,0,5/2/2018 16:30,Feb-54,4009227582B,1
0.0006035,1,0,5/2/2018 16:30,Feb-55,4009227582B,1
0,0,0,5/2/2018 16:30,1-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,10-Mar,4009227582B,0
0.000657895,1,0,5/2/2018 16:30,11-Mar,4009227582B,1
0.000657895,1,0,5/2/2018 16:30,12-Mar,4009227582B,1
0,0,0,5/2/2018 16:30,13-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,14-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,15-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,16-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,17-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,18-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,19-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,2-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,20-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,21-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,3-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,4-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,5-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,6-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,7-Mar,4009227582B,0
0,0,0,5/2/2018 16:30,8-Mar,4009227582B,0
0.000657895,1,0,5/2/2018 16:30,9-Mar,4009227582B,1
0.00130039,2,0,5/2/2018 16:30,26-Apr,4009227582B,1
0.000655738,1,0.008064516,5/2/2018 16:30,27-Apr,4009227582B,1
0.001315789,2,0,5/2/2018 16:30,28-Apr,4009227582B,1
0.000657895,1,0,5/2/2018 16:30,29-Apr,4009227582B,1
0.001973684,3,0,5/2/2018 16:30,30-Apr,4009227582B,1
0.001973684,3,0,5/2/2018 16:30,Apr-31,4009227582B,1
0.002631579,4,0.008064516,5/2/2018 16:30,Apr-32,4009227582B,1
0.003289474,5,0.008,5/2/2018 16:30,Apr-33,4009227582B,1
0.001315789,2,0,5/2/2018 16:30,Apr-34,4009227582B,1
0,0,0,5/2/2018 16:45,1-Jan,4009227582B,0
0.00074184,1,0,5/2/2018 16:45,10-Jan,4009227582B,1
0.012611276,17,0.00952381,5/2/2018 16:45,11-Jan,4009227582B,1
0,0,0,5/2/2018 16:45,13-Jan,4009227582B,0
0,0,0,5/2/2018 16:45,14-Jan,4009227582B,0
0,0,0,5/2/2018 16:45,15-Jan,4009227582B,0
0.00074239,1,0,5/2/2018 16:45,31-Jan,4009227582B,1
0,0,0,5/2/2018 16:45,4-Jan,4009227582B,0
0,0,0,5/2/2018 16:45,9-Jan,4009227582B,0
0,0,0,5/2/2018 16:45,Feb-36,4009227582B,0
0,0,0,5/2/2018 16:45,Feb-37,4009227582B,0
0.000514139,1,0,5/2/2018 16:45,Feb-38,4009227582B,1
0,0,0,5/2/2018 16:45,Feb-39,4009227582B,0
0.001114206,2,0.041290907,5/2/2018 16:45,Feb-40,4009227582B,1
0.001114827,2,0.00729927,5/2/2018 16:45,Feb-41,4009227582B,1
0.000557103,1,0.00729927,5/2/2018 16:45,Feb-42,4009227582B,1
0,0,0,5/2/2018 16:45,Feb-43,4009227582B,0
0.001671309,3,0.041290907,5/2/2018 16:45,Feb-44,4009227582B,1
0,0,0,5/2/2018 16:45,Feb-45,4009227582B,0
0.000557103,1,0,5/2/2018 16:45,Feb-46,4009227582B,1
0,0,0,5/2/2018 16:45,Feb-47,4009227582B,0
0.000557103,1,0,5/2/2018 16:45,Feb-48,4009227582B,1
0.000557103,1,0.00729927,5/2/2018 16:45,Feb-49,4009227582B,1
0,0,0,5/2/2018 16:45,Feb-50,4009227582B,0
0.001114206,2,0,5/2/2018 16:45,Feb-51,4009227582B,1
0,0,0,5/2/2018 16:45,Feb-52,4009227582B,0
0.001671309,3,0,5/2/2018 16:45,Feb-53,4009227582B,1
0.001114206,2,0,5/2/2018 16:45,Feb-54,4009227582B,1
0.000557103,1,0,5/2/2018 16:45,Feb-55,4009227582B,1
0,0,0,5/2/2018 16:45,1-Mar,4009227582B,0
0,0,0,5/2/2018 16:45,10-Mar,4009227582B,0
0.000607533,1,0,5/2/2018 16:45,11-Mar,4009227582B,1
0.000607533,1,0,5/2/2018 16:45,12-Mar,4009227582B,1
0,0,0,5/2/2018 16:45,13-Mar,4009227582B,0
0,0,0,5/2/2018 16:45,14-Mar,4009227582B,0
0,0,0,5/2/2018 16:45,15-Mar,4009227582B,0
0,0,0,5/2/2018 16:45,16-Mar,4009227582B,0
0,0,0,5/2/2018 16:45,17-Mar,4009227582B,0
